# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-03-23 16:06:58 -04:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 371425116251902 227B S08 E50 17    6    UE-20n 1 (2834 ft)
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 371425116251902
#    TS_ID       Parameter Description
#    304741      72204     Barometric pressure (BP), uncorrected, pounds per square inch
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	304741_72204	304741_72204_cd
USGS	371425116251902	2022-03-17 12:00	PDT	11.6991	P
USGS	371425116251902	2022-03-17 12:10	PDT	11.6954	P
USGS	371425116251902	2022-03-17 12:20	PDT	11.6930	P
USGS	371425116251902	2022-03-17 12:30	PDT	11.6954	P
USGS	371425116251902	2022-03-17 12:40	PDT	11.6966	P
USGS	371425116251902	2022-03-17 12:50	PDT	11.6988	P
USGS	371425116251902	2022-03-17 13:00	PDT	11.6946	P
USGS	371425116251902	2022-03-17 13:10	PDT	11.6929	P
USGS	371425116251902	2022-03-17 13:20	PDT	11.6903	P
USGS	371425116251902	2022-03-17 13:30	PDT	11.6880	P
USGS	371425116251902	2022-03-17 13:40	PDT	11.6868	P
USGS	371425116251902	2022-03-17 13:50	PDT	11.6844	P
USGS	371425116251902	2022-03-17 14:00	PDT	11.6797	P
USGS	371425116251902	2022-03-17 14:10	PDT	11.6785	P
USGS	371425116251902	2022-03-17 14:20	PDT	11.6763	P
USGS	371425116251902	2022-03-17 14:30	PDT	11.6767	P
USGS	371425116251902	2022-03-17 14:40	PDT	11.6794	P
USGS	371425116251902	2022-03-17 14:50	PDT	11.6823	P
USGS	371425116251902	2022-03-17 15:00	PDT	11.6823	P
USGS	371425116251902	2022-03-17 15:10	PDT	11.6800	P
USGS	371425116251902	2022-03-17 15:20	PDT	11.6752	P
USGS	371425116251902	2022-03-17 15:30	PDT	11.6728	P
USGS	371425116251902	2022-03-17 15:40	PDT	11.6740	P
USGS	371425116251902	2022-03-17 15:50	PDT	11.6764	P
USGS	371425116251902	2022-03-17 16:00	PDT	11.6776	P
USGS	371425116251902	2022-03-17 16:10	PDT	11.6728	P
USGS	371425116251902	2022-03-17 16:20	PDT	11.6705	P
USGS	371425116251902	2022-03-17 16:30	PDT	11.6657	P
USGS	371425116251902	2022-03-17 16:40	PDT	11.6657	P
USGS	371425116251902	2022-03-17 16:50	PDT	11.6681	P
USGS	371425116251902	2022-03-17 17:00	PDT	11.6716	P
USGS	371425116251902	2022-03-17 17:10	PDT	11.6681	P
USGS	371425116251902	2022-03-17 17:20	PDT	11.6634	P
USGS	371425116251902	2022-03-17 17:30	PDT	11.6586	P
USGS	371425116251902	2022-03-17 17:40	PDT	11.6610	P
USGS	371425116251902	2022-03-17 17:50	PDT	11.6660	P
USGS	371425116251902	2022-03-17 18:00	PDT	11.6645	P
USGS	371425116251902	2022-03-17 18:10	PDT	11.6601	P
USGS	371425116251902	2022-03-17 18:20	PDT	11.6613	P
USGS	371425116251902	2022-03-17 18:30	PDT	11.6672	P
USGS	371425116251902	2022-03-17 18:40	PDT	11.6672	P
USGS	371425116251902	2022-03-17 18:50	PDT	11.6612	P
USGS	371425116251902	2022-03-17 19:00	PDT	11.6687	P
USGS	371425116251902	2022-03-17 19:10	PDT	11.6687	P
USGS	371425116251902	2022-03-17 19:20	PDT	11.6616	P
USGS	371425116251902	2022-03-17 19:30	PDT	11.6699	P
USGS	371425116251902	2022-03-17 19:40	PDT	11.6690	P
USGS	371425116251902	2022-03-17 19:50	PDT	11.6647	P
USGS	371425116251902	2022-03-17 20:00	PDT	11.6726	P
USGS	371425116251902	2022-03-17 20:10	PDT	11.6634	P
USGS	371425116251902	2022-03-17 20:20	PDT	11.6712	P
USGS	371425116251902	2022-03-17 20:30	PDT	11.6669	P
USGS	371425116251902	2022-03-17 20:40	PDT	11.6711	P
USGS	371425116251902	2022-03-17 20:50	PDT	11.6689	P
USGS	371425116251902	2022-03-17 21:00	PDT	11.6729	P
USGS	371425116251902	2022-03-17 21:10	PDT	11.6716	P
USGS	371425116251902	2022-03-17 21:20	PDT	11.6728	P
USGS	371425116251902	2022-03-17 21:30	PDT	11.6733	P
USGS	371425116251902	2022-03-17 21:40	PDT	11.6724	P
USGS	371425116251902	2022-03-17 21:50	PDT	11.6754	P
USGS	371425116251902	2022-03-17 22:00	PDT	11.6743	P
USGS	371425116251902	2022-03-17 22:10	PDT	11.6755	P
USGS	371425116251902	2022-03-17 22:20	PDT	11.6731	P
USGS	371425116251902	2022-03-17 22:30	PDT	11.6755	P
USGS	371425116251902	2022-03-17 22:40	PDT	11.6732	P
USGS	371425116251902	2022-03-17 22:50	PDT	11.6781	P
USGS	371425116251902	2022-03-17 23:00	PDT	11.6712	P
USGS	371425116251902	2022-03-17 23:10	PDT	11.6777	P
USGS	371425116251902	2022-03-17 23:20	PDT	11.6698	P
USGS	371425116251902	2022-03-17 23:30	PDT	11.6794	P
USGS	371425116251902	2022-03-17 23:40	PDT	11.6699	P
USGS	371425116251902	2022-03-17 23:50	PDT	11.6782	P
USGS	371425116251902	2022-03-18 00:00	PDT	11.6675	P
USGS	371425116251902	2022-03-18 00:10	PDT	11.6758	P
USGS	371425116251902	2022-03-18 00:20	PDT	11.6675	P
USGS	371425116251902	2022-03-18 00:30	PDT	11.6723	P
USGS	371425116251902	2022-03-18 00:40	PDT	11.6687	P
USGS	371425116251902	2022-03-18 00:50	PDT	11.6699	P
USGS	371425116251902	2022-03-18 01:00	PDT	11.6699	P
USGS	371425116251902	2022-03-18 01:10	PDT	11.6687	P
USGS	371425116251902	2022-03-18 01:20	PDT	11.6747	P
USGS	371425116251902	2022-03-18 01:30	PDT	11.6687	P
USGS	371425116251902	2022-03-18 01:40	PDT	11.6747	P
USGS	371425116251902	2022-03-18 01:50	PDT	11.6651	P
USGS	371425116251902	2022-03-18 02:00	PDT	11.6747	P
USGS	371425116251902	2022-03-18 02:10	PDT	11.6651	P
USGS	371425116251902	2022-03-18 02:20	PDT	11.6770	P
USGS	371425116251902	2022-03-18 02:30	PDT	11.6676	P
USGS	371425116251902	2022-03-18 02:40	PDT	11.6748	P
USGS	371425116251902	2022-03-18 02:50	PDT	11.6689	P
USGS	371425116251902	2022-03-18 03:00	PDT	11.6702	P
USGS	371425116251902	2022-03-18 03:10	PDT	11.6701	P
USGS	371425116251902	2022-03-18 03:20	PDT	11.6679	P
USGS	371425116251902	2022-03-18 03:30	PDT	11.6702	P
USGS	371425116251902	2022-03-18 03:40	PDT	11.6640	P
USGS	371425116251902	2022-03-18 03:50	PDT	11.6703	P
USGS	371425116251902	2022-03-18 04:00	PDT	11.6629	P
USGS	371425116251902	2022-03-18 04:10	PDT	11.6725	P
USGS	371425116251902	2022-03-18 04:20	PDT	11.6630	P
USGS	371425116251902	2022-03-18 04:30	PDT	11.6724	P
USGS	371425116251902	2022-03-18 04:40	PDT	11.6664	P
USGS	371425116251902	2022-03-18 04:50	PDT	11.6726	P
USGS	371425116251902	2022-03-18 05:00	PDT	11.6691	P
USGS	371425116251902	2022-03-18 05:10	PDT	11.6726	P
USGS	371425116251902	2022-03-18 05:20	PDT	11.6729	P
USGS	371425116251902	2022-03-18 05:30	PDT	11.6694	P
USGS	371425116251902	2022-03-18 05:40	PDT	11.6744	P
USGS	371425116251902	2022-03-18 05:50	PDT	11.6685	P
USGS	371425116251902	2022-03-18 06:00	PDT	11.6779	P
USGS	371425116251902	2022-03-18 06:10	PDT	11.6684	P
USGS	371425116251902	2022-03-18 06:20	PDT	11.6804	P
USGS	371425116251902	2022-03-18 06:30	PDT	11.6747	P
USGS	371425116251902	2022-03-18 06:40	PDT	11.6806	P
USGS	371425116251902	2022-03-18 06:50	PDT	11.6794	P
USGS	371425116251902	2022-03-18 07:00	PDT	11.6785	P
USGS	371425116251902	2022-03-18 07:10	PDT	11.6833	P
USGS	371425116251902	2022-03-18 07:20	PDT	11.6796	P
USGS	371425116251902	2022-03-18 07:30	PDT	11.6837	P
USGS	371425116251902	2022-03-18 07:40	PDT	11.6770	P
USGS	371425116251902	2022-03-18 07:50	PDT	11.6852	P
USGS	371425116251902	2022-03-18 08:00	PDT	11.6774	P
USGS	371425116251902	2022-03-18 08:10	PDT	11.6859	P
USGS	371425116251902	2022-03-18 08:20	PDT	11.6845	P
USGS	371425116251902	2022-03-18 08:30	PDT	11.6842	P
USGS	371425116251902	2022-03-18 08:40	PDT	11.6903	P
USGS	371425116251902	2022-03-18 08:50	PDT	11.6848	P
USGS	371425116251902	2022-03-18 09:00	PDT	11.6893	P
USGS	371425116251902	2022-03-18 09:10	PDT	11.6969	P
USGS	371425116251902	2022-03-18 09:20	PDT	11.6893	P
USGS	371425116251902	2022-03-18 09:30	PDT	11.6913	P
USGS	371425116251902	2022-03-18 09:40	PDT	11.6973	P
USGS	371425116251902	2022-03-18 09:50	PDT	11.6961	P
USGS	371425116251902	2022-03-18 10:00	PDT	11.6901	P
USGS	371425116251902	2022-03-18 10:10	PDT	11.6976	P
USGS	371425116251902	2022-03-18 10:20	PDT	11.7005	P
USGS	371425116251902	2022-03-18 10:30	PDT	11.6981	P
USGS	371425116251902	2022-03-18 10:40	PDT	11.6934	P
USGS	371425116251902	2022-03-18 10:50	PDT	11.6993	P
USGS	371425116251902	2022-03-18 11:00	PDT	11.7028	P
USGS	371425116251902	2022-03-18 11:10	PDT	11.7027	P
USGS	371425116251902	2022-03-18 11:20	PDT	11.6974	P
USGS	371425116251902	2022-03-18 11:30	PDT	11.6921	P
USGS	371425116251902	2022-03-18 11:40	PDT	11.6955	P
USGS	371425116251902	2022-03-18 11:50	PDT	11.6978	P
USGS	371425116251902	2022-03-18 12:00	PDT	11.7002	P
USGS	371425116251902	2022-03-18 12:10	PDT	11.6990	P
USGS	371425116251902	2022-03-18 12:20	PDT	11.6966	P
USGS	371425116251902	2022-03-18 12:30	PDT	11.6942	P
USGS	371425116251902	2022-03-18 12:40	PDT	11.6899	P
USGS	371425116251902	2022-03-18 12:50	PDT	11.6881	P
USGS	371425116251902	2022-03-18 13:00	PDT	11.6891	P
USGS	371425116251902	2022-03-18 13:10	PDT	11.6868	P
USGS	371425116251902	2022-03-18 13:20	PDT	11.6872	P
USGS	371425116251902	2022-03-18 13:30	PDT	11.6894	P
USGS	371425116251902	2022-03-18 13:40	PDT	11.6913	P
USGS	371425116251902	2022-03-18 13:50	PDT	11.6877	P
USGS	371425116251902	2022-03-18 14:00	PDT	11.6878	P
USGS	371425116251902	2022-03-18 14:10	PDT	11.6865	P
USGS	371425116251902	2022-03-18 14:20	PDT	11.6877	P
USGS	371425116251902	2022-03-18 14:30	PDT	11.6877	P
USGS	371425116251902	2022-03-18 14:40	PDT	11.6865	P
USGS	371425116251902	2022-03-18 14:50	PDT	11.6841	P
USGS	371425116251902	2022-03-18 15:00	PDT	11.6829	P
USGS	371425116251902	2022-03-18 15:10	PDT	11.6793	P
USGS	371425116251902	2022-03-18 15:20	PDT	11.6782	P
USGS	371425116251902	2022-03-18 15:30	PDT	11.6771	P
USGS	371425116251902	2022-03-18 15:40	PDT	11.6770	P
USGS	371425116251902	2022-03-18 15:50	PDT	11.6782	P
USGS	371425116251902	2022-03-18 16:00	PDT	11.6758	P
USGS	371425116251902	2022-03-18 16:10	PDT	11.6769	P
USGS	371425116251902	2022-03-18 16:20	PDT	11.6746	P
USGS	371425116251902	2022-03-18 16:30	PDT	11.6734	P
USGS	371425116251902	2022-03-18 16:40	PDT	11.6746	P
USGS	371425116251902	2022-03-18 16:50	PDT	11.6746	P
USGS	371425116251902	2022-03-18 17:00	PDT	11.6758	P
USGS	371425116251902	2022-03-18 17:10	PDT	11.6746	P
USGS	371425116251902	2022-03-18 17:20	PDT	11.6746	P
USGS	371425116251902	2022-03-18 17:30	PDT	11.6747	P
USGS	371425116251902	2022-03-18 17:40	PDT	11.6724	P
USGS	371425116251902	2022-03-18 17:50	PDT	11.6729	P
USGS	371425116251902	2022-03-18 18:00	PDT	11.6729	P
USGS	371425116251902	2022-03-18 18:10	PDT	11.6729	P
USGS	371425116251902	2022-03-18 18:20	PDT	11.6736	P
USGS	371425116251902	2022-03-18 18:30	PDT	11.6737	P
USGS	371425116251902	2022-03-18 18:40	PDT	11.6713	P
USGS	371425116251902	2022-03-18 18:50	PDT	11.6673	P
USGS	371425116251902	2022-03-18 19:00	PDT	11.6704	P
USGS	371425116251902	2022-03-18 19:10	PDT	11.6730	P
USGS	371425116251902	2022-03-18 19:20	PDT	11.6743	P
USGS	371425116251902	2022-03-18 19:30	PDT	11.6656	P
USGS	371425116251902	2022-03-18 19:40	PDT	11.6735	P
USGS	371425116251902	2022-03-18 19:50	PDT	11.6694	P
USGS	371425116251902	2022-03-18 20:00	PDT	11.6702	P
USGS	371425116251902	2022-03-18 20:10	PDT	11.6710	P
USGS	371425116251902	2022-03-18 20:20	PDT	11.6693	P
USGS	371425116251902	2022-03-18 20:30	PDT	11.6745	P
USGS	371425116251902	2022-03-18 20:40	PDT	11.6725	P
USGS	371425116251902	2022-03-18 20:50	PDT	11.6773	P
USGS	371425116251902	2022-03-18 21:00	PDT	11.6689	P
USGS	371425116251902	2022-03-18 21:10	PDT	11.6773	P
USGS	371425116251902	2022-03-18 21:20	PDT	11.6730	P
USGS	371425116251902	2022-03-18 21:30	PDT	11.6811	P
USGS	371425116251902	2022-03-18 21:40	PDT	11.6740	P
USGS	371425116251902	2022-03-18 21:50	PDT	11.6835	P
USGS	371425116251902	2022-03-18 22:00	PDT	11.6752	P
USGS	371425116251902	2022-03-18 22:10	PDT	11.6863	P
USGS	371425116251902	2022-03-18 22:20	PDT	11.6759	P
USGS	371425116251902	2022-03-18 22:30	PDT	11.6819	P
USGS	371425116251902	2022-03-18 22:40	PDT	11.6727	P
USGS	371425116251902	2022-03-18 22:50	PDT	11.6775	P
USGS	371425116251902	2022-03-18 23:00	PDT	11.6678	P
USGS	371425116251902	2022-03-18 23:10	PDT	11.6748	P
USGS	371425116251902	2022-03-18 23:20	PDT	11.6688	P
USGS	371425116251902	2022-03-18 23:30	PDT	11.6718	P
USGS	371425116251902	2022-03-18 23:40	PDT	11.6692	P
USGS	371425116251902	2022-03-18 23:50	PDT	11.6678	P
USGS	371425116251902	2022-03-19 00:00	PDT	11.6678	P
USGS	371425116251902	2022-03-19 00:10	PDT	11.6618	P
USGS	371425116251902	2022-03-19 00:20	PDT	11.6654	P
USGS	371425116251902	2022-03-19 00:30	PDT	11.6551	P
USGS	371425116251902	2022-03-19 00:40	PDT	11.6620	P
USGS	371425116251902	2022-03-19 00:50	PDT	11.6568	P
USGS	371425116251902	2022-03-19 01:00	PDT	11.6567	P
USGS	371425116251902	2022-03-19 01:10	PDT	11.6607	P
USGS	371425116251902	2022-03-19 01:20	PDT	11.6512	P
USGS	371425116251902	2022-03-19 01:30	PDT	11.6594	P
USGS	371425116251902	2022-03-19 01:40	PDT	11.6600	P
USGS	371425116251902	2022-03-19 01:50	PDT	11.6528	P
USGS	371425116251902	2022-03-19 02:00	PDT	11.6612	P
USGS	371425116251902	2022-03-19 02:10	PDT	11.6576	P
USGS	371425116251902	2022-03-19 02:20	PDT	11.6516	P
USGS	371425116251902	2022-03-19 02:30	PDT	11.6600	P
USGS	371425116251902	2022-03-19 02:40	PDT	11.6528	P
USGS	371425116251902	2022-03-19 02:50	PDT	11.6516	P
USGS	371425116251902	2022-03-19 03:00	PDT	11.6504	P
USGS	371425116251902	2022-03-19 03:10	PDT	11.6397	P
USGS	371425116251902	2022-03-19 03:20	PDT	11.6444	P
USGS	371425116251902	2022-03-19 03:30	PDT	11.6442	P
USGS	371425116251902	2022-03-19 03:40	PDT	11.6358	P
USGS	371425116251902	2022-03-19 03:50	PDT	11.6414	P
USGS	371425116251902	2022-03-19 04:00	PDT	11.6402	P
USGS	371425116251902	2022-03-19 04:10	PDT	11.6283	P
USGS	371425116251902	2022-03-19 04:20	PDT	11.6354	P
USGS	371425116251902	2022-03-19 04:30	PDT	11.6331	P
USGS	371425116251902	2022-03-19 04:40	PDT	11.6261	P
USGS	371425116251902	2022-03-19 04:50	PDT	11.6335	P
USGS	371425116251902	2022-03-19 05:00	PDT	11.6263	P
USGS	371425116251902	2022-03-19 05:10	PDT	11.6242	P
USGS	371425116251902	2022-03-19 05:20	PDT	11.6286	P
USGS	371425116251902	2022-03-19 05:30	PDT	11.6214	P
USGS	371425116251902	2022-03-19 05:40	PDT	11.6237	P
USGS	371425116251902	2022-03-19 05:50	PDT	11.6295	P
USGS	371425116251902	2022-03-19 06:00	PDT	11.6200	P
USGS	371425116251902	2022-03-19 06:10	PDT	11.6259	P
USGS	371425116251902	2022-03-19 06:20	PDT	11.6283	P
USGS	371425116251902	2022-03-19 06:30	PDT	11.6212	P
USGS	371425116251902	2022-03-19 06:40	PDT	11.6271	P
USGS	371425116251902	2022-03-19 06:50	PDT	11.6259	P
USGS	371425116251902	2022-03-19 07:00	PDT	11.6212	P
USGS	371425116251902	2022-03-19 07:10	PDT	11.6283	P
USGS	371425116251902	2022-03-19 07:20	PDT	11.6307	P
USGS	371425116251902	2022-03-19 07:30	PDT	11.6223	P
USGS	371425116251902	2022-03-19 07:40	PDT	11.6307	P
USGS	371425116251902	2022-03-19 07:50	PDT	11.6271	P
USGS	371425116251902	2022-03-19 08:00	PDT	11.6212	P
USGS	371425116251902	2022-03-19 08:10	PDT	11.6295	P
USGS	371425116251902	2022-03-19 08:20	PDT	11.6259	P
USGS	371425116251902	2022-03-19 08:30	PDT	11.6188	P
USGS	371425116251902	2022-03-19 08:40	PDT	11.6247	P
USGS	371425116251902	2022-03-19 08:50	PDT	11.6235	P
USGS	371425116251902	2022-03-19 09:00	PDT	11.6164	P
USGS	371425116251902	2022-03-19 09:10	PDT	11.6223	P
USGS	371425116251902	2022-03-19 09:20	PDT	11.6259	P
USGS	371425116251902	2022-03-19 09:30	PDT	11.6185	P
USGS	371425116251902	2022-03-19 09:40	PDT	11.6105	P
USGS	371425116251902	2022-03-19 09:50	PDT	11.6197	P
USGS	371425116251902	2022-03-19 10:00	PDT	11.6149	P
USGS	371425116251902	2022-03-19 10:10	PDT	11.6125	P
USGS	371425116251902	2022-03-19 10:20	PDT	11.6078	P
USGS	371425116251902	2022-03-19 10:30	PDT	11.6125	P
USGS	371425116251902	2022-03-19 10:40	PDT	11.6125	P
USGS	371425116251902	2022-03-19 10:50	PDT	11.6066	P
USGS	371425116251902	2022-03-19 11:00	PDT	11.6042	P
USGS	371425116251902	2022-03-19 11:10	PDT	11.6078	P
USGS	371425116251902	2022-03-19 11:20	PDT	11.6054	P
USGS	371425116251902	2022-03-19 11:30	PDT	11.6006	P
USGS	371425116251902	2022-03-19 11:40	PDT	11.5935	P
USGS	371425116251902	2022-03-19 11:50	PDT	11.6006	P
USGS	371425116251902	2022-03-19 12:00	PDT	11.6006	P
USGS	371425116251902	2022-03-19 12:10	PDT	11.5911	P
USGS	371425116251902	2022-03-19 12:20	PDT	11.5864	P
USGS	371425116251902	2022-03-19 12:30	PDT	11.5864	P
USGS	371425116251902	2022-03-19 12:40	PDT	11.5862	P
USGS	371425116251902	2022-03-19 12:50	PDT	11.5847	P
USGS	371425116251902	2022-03-19 13:00	PDT	11.5809	P
USGS	371425116251902	2022-03-19 13:10	PDT	11.5786	P
USGS	371425116251902	2022-03-19 13:20	PDT	11.5751	P
USGS	371425116251902	2022-03-19 13:30	PDT	11.5797	P
USGS	371425116251902	2022-03-19 13:40	PDT	11.5731	P
USGS	371425116251902	2022-03-19 13:50	PDT	11.5671	P
USGS	371425116251902	2022-03-19 14:00	PDT	11.5647	P
USGS	371425116251902	2022-03-19 14:10	PDT	11.5587	P
USGS	371425116251902	2022-03-19 14:20	PDT	11.5599	P
USGS	371425116251902	2022-03-19 14:30	PDT	11.5606	P
USGS	371425116251902	2022-03-19 14:40	PDT	11.5592	P
USGS	371425116251902	2022-03-19 14:50	PDT	11.5627	P
USGS	371425116251902	2022-03-19 15:00	PDT	11.5628	P
USGS	371425116251902	2022-03-19 15:10	PDT	11.5608	P
USGS	371425116251902	2022-03-19 15:20	PDT	11.5564	P
USGS	371425116251902	2022-03-19 15:30	PDT	11.5492	P
USGS	371425116251902	2022-03-19 15:40	PDT	11.5421	P
USGS	371425116251902	2022-03-19 15:50	PDT	11.5433	P
USGS	371425116251902	2022-03-19 16:00	PDT	11.5445	P
USGS	371425116251902	2022-03-19 16:10	PDT	11.5445	P
USGS	371425116251902	2022-03-19 16:20	PDT	11.5409	P
USGS	371425116251902	2022-03-19 16:30	PDT	11.5385	P
USGS	371425116251902	2022-03-19 16:40	PDT	11.5326	P
USGS	371425116251902	2022-03-19 16:50	PDT	11.5278	P
USGS	371425116251902	2022-03-19 17:00	PDT	11.5243	P
USGS	371425116251902	2022-03-19 17:10	PDT	11.5302	P
USGS	371425116251902	2022-03-19 17:20	PDT	11.5302	P
USGS	371425116251902	2022-03-19 17:30	PDT	11.5302	P
USGS	371425116251902	2022-03-19 17:40	PDT	11.5302	P
USGS	371425116251902	2022-03-19 17:50	PDT	11.5243	P
USGS	371425116251902	2022-03-19 18:00	PDT	11.5219	P
USGS	371425116251902	2022-03-19 18:10	PDT	11.5303	P
USGS	371425116251902	2022-03-19 18:20	PDT	11.5330	P
USGS	371425116251902	2022-03-19 18:30	PDT	11.5290	P
USGS	371425116251902	2022-03-19 18:40	PDT	11.5245	P
USGS	371425116251902	2022-03-19 18:50	PDT	11.5257	P
USGS	371425116251902	2022-03-19 19:00	PDT	11.5317	P
USGS	371425116251902	2022-03-19 19:10	PDT	11.5269	P
USGS	371425116251902	2022-03-19 19:20	PDT	11.5198	P
USGS	371425116251902	2022-03-19 19:30	PDT	11.5246	P
USGS	371425116251902	2022-03-19 19:40	PDT	11.5269	P
USGS	371425116251902	2022-03-19 19:50	PDT	11.5198	P
USGS	371425116251902	2022-03-19 20:00	PDT	11.5166	P
USGS	371425116251902	2022-03-19 20:10	PDT	11.5234	P
USGS	371425116251902	2022-03-19 20:20	PDT	11.5236	P
USGS	371425116251902	2022-03-19 20:30	PDT	11.5177	P
USGS	371425116251902	2022-03-19 20:40	PDT	11.5236	P
USGS	371425116251902	2022-03-19 20:50	PDT	11.5272	P
USGS	371425116251902	2022-03-19 21:00	PDT	11.5213	P
USGS	371425116251902	2022-03-19 21:10	PDT	11.5289	P
USGS	371425116251902	2022-03-19 21:20	PDT	11.5255	P
USGS	371425116251902	2022-03-19 21:30	PDT	11.5244	P
USGS	371425116251902	2022-03-19 21:40	PDT	11.5294	P
USGS	371425116251902	2022-03-19 21:50	PDT	11.5203	P
USGS	371425116251902	2022-03-19 22:00	PDT	11.5299	P
USGS	371425116251902	2022-03-19 22:10	PDT	11.5275	P
USGS	371425116251902	2022-03-19 22:20	PDT	11.5287	P
USGS	371425116251902	2022-03-19 22:30	PDT	11.5350	P
USGS	371425116251902	2022-03-19 22:40	PDT	11.5269	P
USGS	371425116251902	2022-03-19 22:50	PDT	11.5362	P
USGS	371425116251902	2022-03-19 23:00	PDT	11.5312	P
USGS	371425116251902	2022-03-19 23:10	PDT	11.5337	P
USGS	371425116251902	2022-03-19 23:20	PDT	11.5399	P
USGS	371425116251902	2022-03-19 23:30	PDT	11.5340	P
USGS	371425116251902	2022-03-19 23:40	PDT	11.5425	P
USGS	371425116251902	2022-03-19 23:50	PDT	11.5378	P
USGS	371425116251902	2022-03-20 00:00	PDT	11.5449	P
USGS	371425116251902	2022-03-20 00:10	PDT	11.5431	P
USGS	371425116251902	2022-03-20 00:20	PDT	11.5468	P
USGS	371425116251902	2022-03-20 00:30	PDT	11.5480	P
USGS	371425116251902	2022-03-20 00:40	PDT	11.5433	P
USGS	371425116251902	2022-03-20 00:50	PDT	11.5463	P
USGS	371425116251902	2022-03-20 01:00	PDT	11.5392	P
USGS	371425116251902	2022-03-20 01:10	PDT	11.5487	P
USGS	371425116251902	2022-03-20 01:20	PDT	11.5368	P
USGS	371425116251902	2022-03-20 01:30	PDT	11.5475	P
USGS	371425116251902	2022-03-20 01:40	PDT	11.5416	P
USGS	371425116251902	2022-03-20 01:50	PDT	11.5416	P
USGS	371425116251902	2022-03-20 02:00	PDT	11.5416	P
USGS	371425116251902	2022-03-20 02:10	PDT	11.5404	P
USGS	371425116251902	2022-03-20 02:20	PDT	11.5404	P
USGS	371425116251902	2022-03-20 02:30	PDT	11.5380	P
USGS	371425116251902	2022-03-20 02:40	PDT	11.5416	P
USGS	371425116251902	2022-03-20 02:50	PDT	11.5309	P
USGS	371425116251902	2022-03-20 03:00	PDT	11.5368	P
USGS	371425116251902	2022-03-20 03:10	PDT	11.5274	P
USGS	371425116251902	2022-03-20 03:20	PDT	11.5372	P
USGS	371425116251902	2022-03-20 03:30	PDT	11.5280	P
USGS	371425116251902	2022-03-20 03:40	PDT	11.5354	P
USGS	371425116251902	2022-03-20 03:50	PDT	11.5298	P
USGS	371425116251902	2022-03-20 04:00	PDT	11.5357	P
USGS	371425116251902	2022-03-20 04:10	PDT	11.5357	P
USGS	371425116251902	2022-03-20 04:20	PDT	11.5377	P
USGS	371425116251902	2022-03-20 04:30	PDT	11.5387	P
USGS	371425116251902	2022-03-20 04:40	PDT	11.5375	P
USGS	371425116251902	2022-03-20 04:50	PDT	11.5423	P
USGS	371425116251902	2022-03-20 05:00	PDT	11.5386	P
USGS	371425116251902	2022-03-20 05:10	PDT	11.5444	P
USGS	371425116251902	2022-03-20 05:20	PDT	11.5327	P
USGS	371425116251902	2022-03-20 05:30	PDT	11.5399	P
USGS	371425116251902	2022-03-20 05:40	PDT	11.5304	P
USGS	371425116251902	2022-03-20 05:50	PDT	11.5450	P
USGS	371425116251902	2022-03-20 06:00	PDT	11.5382	P
USGS	371425116251902	2022-03-20 06:10	PDT	11.5430	P
USGS	371425116251902	2022-03-20 06:20	PDT	11.5395	P
USGS	371425116251902	2022-03-20 06:30	PDT	11.5454	P
USGS	371425116251902	2022-03-20 06:40	PDT	11.5430	P
USGS	371425116251902	2022-03-20 06:50	PDT	11.5466	P
USGS	371425116251902	2022-03-20 07:00	PDT	11.5502	P
USGS	371425116251902	2022-03-20 07:10	PDT	11.5490	P
USGS	371425116251902	2022-03-20 07:20	PDT	11.5549	P
USGS	371425116251902	2022-03-20 07:30	PDT	11.5526	P
USGS	371425116251902	2022-03-20 07:40	PDT	11.5549	P
USGS	371425116251902	2022-03-20 07:50	PDT	11.5514	P
USGS	371425116251902	2022-03-20 08:00	PDT	11.5597	P
USGS	371425116251902	2022-03-20 08:10	PDT	11.5549	P
USGS	371425116251902	2022-03-20 08:20	PDT	11.5704	P
USGS	371425116251902	2022-03-20 08:30	PDT	11.5643	P
USGS	371425116251902	2022-03-20 08:40	PDT	11.5733	P
USGS	371425116251902	2022-03-20 08:50	PDT	11.5672	P
USGS	371425116251902	2022-03-20 09:00	PDT	11.5739	P
USGS	371425116251902	2022-03-20 09:10	PDT	11.5690	P
USGS	371425116251902	2022-03-20 09:20	PDT	11.5737	P
USGS	371425116251902	2022-03-20 09:30	PDT	11.5761	P
USGS	371425116251902	2022-03-20 09:40	PDT	11.5761	P
USGS	371425116251902	2022-03-20 09:50	PDT	11.5844	P
